year,week,matchup_type,home_team_id,home_team,home_owner_ids,home_owner_names,home_score,home_projected,away_team_id,away_team,away_owner_ids,away_owner_names,away_score,away_projected,is_bye,winner,score_difference,home_starters_ids,home_bench_ids,away_starters_ids,away_bench_ids
2015,5,REGULAR,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,91.0,,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,85.0,,False,HOME,6.0,,,,
2015,5,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,95.0,,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,109.0,,False,AWAY,-14.0,,,,
2015,6,REGULAR,11,The  Legends,"{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE}, {CB8801B1-2DC9-47DB-9752-626600865D83}","Brett, Connor",79.0,,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,82.0,,False,AWAY,-3.0,,,,
2015,6,REGULAR,3,Midget Jes̼s,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,49.0,,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,99.0,,False,AWAY,-50.0,,,,
2015,6,REGULAR,6,Dez Caught it,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,91.0,,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,96.0,,False,AWAY,-5.0,,,,
2015,6,REGULAR,1,Mimsy's Nut Biters,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,87.0,,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,67.0,,False,HOME,20.0,,,,
2015,6,REGULAR,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,123.0,,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,91.0,,False,HOME,32.0,,,,
2015,6,REGULAR,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,97.0,,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,86.0,,False,HOME,11.0,,,,
2015,7,REGULAR,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,97.0,,3,Midget Jes̼s,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,52.0,,False,HOME,45.0,,,,
2015,7,REGULAR,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,94.0,,6,Dez Caught it,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,107.0,,False,AWAY,-13.0,,,,
2015,7,REGULAR,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,92.0,,1,Mimsy's Nut Biters,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,39.0,,False,HOME,53.0,,,,
2015,7,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,82.0,,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,128.0,,False,AWAY,-46.0,,,,
2015,7,REGULAR,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,91.0,,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,104.0,,False,AWAY,-13.0,,,,
2015,7,REGULAR,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,76.0,,11,The  Legends,"{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE}, {CB8801B1-2DC9-47DB-9752-626600865D83}","Brett, Connor",78.0,,False,AWAY,-2.0,,,,
2015,8,REGULAR,6,Dez Caught it,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,57.0,,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,88.0,,False,AWAY,-31.0,,,,
2015,8,REGULAR,1,Mimsy's Nut Biters,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,55.0,,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,110.0,,False,AWAY,-55.0,,,,
2015,8,REGULAR,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,110.0,,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,106.0,,False,HOME,4.0,,,,
2015,8,REGULAR,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,68.0,,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,79.0,,False,AWAY,-11.0,,,,
2015,8,REGULAR,11,The  Legends,"{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE}, {CB8801B1-2DC9-47DB-9752-626600865D83}","Brett, Connor",64.0,,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,116.0,,False,AWAY,-52.0,,,,
2015,8,REGULAR,3,Midget Jes̼s,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,60.0,,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,87.0,,False,AWAY,-27.0,,,,
2015,9,REGULAR,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,74.0,,1,Mimsy's Nut Biters,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,94.0,,False,AWAY,-20.0,,,,
2015,9,REGULAR,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,94.0,,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,115.0,,False,AWAY,-21.0,,,,
2015,9,REGULAR,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,66.0,,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,71.0,,False,AWAY,-5.0,,,,
2015,9,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,105.0,,11,The  Legends,"{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE}, {CB8801B1-2DC9-47DB-9752-626600865D83}","Brett, Connor",119.0,,False,AWAY,-14.0,,,,
2015,9,REGULAR,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,95.0,,3,Midget Jes̼s,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,64.0,,False,HOME,31.0,,,,
2015,9,REGULAR,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,127.0,,6,Dez Caught it,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,63.0,,False,HOME,64.0,,,,
2015,10,REGULAR,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,90.0,,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,99.0,,False,AWAY,-9.0,,,,
2015,10,REGULAR,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,68.0,,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,63.0,,False,HOME,5.0,,,,
2015,10,REGULAR,11,The  Legends,"{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE}, {CB8801B1-2DC9-47DB-9752-626600865D83}","Brett, Connor",95.0,,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,93.0,,False,HOME,2.0,,,,
2015,10,REGULAR,3,Midget Jes̼s,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,44.0,,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,102.0,,False,AWAY,-58.0,,,,
2015,10,REGULAR,6,Dez Caught it,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,103.0,,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,62.0,,False,HOME,41.0,,,,
2015,10,REGULAR,1,Mimsy's Nut Biters,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,68.0,,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,107.0,,False,AWAY,-39.0,,,,
2015,11,REGULAR,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,73.0,,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,73.0,,False,TIE,0.0,,,,
2015,11,REGULAR,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,68.0,,11,The  Legends,"{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE}, {CB8801B1-2DC9-47DB-9752-626600865D83}","Brett, Connor",64.0,,False,HOME,4.0,,,,
2015,11,REGULAR,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,87.0,,3,Midget Jes̼s,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,74.0,,False,HOME,13.0,,,,
2015,11,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,58.0,,6,Dez Caught it,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,99.0,,False,AWAY,-41.0,,,,
2015,11,REGULAR,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,55.0,,1,Mimsy's Nut Biters,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,36.0,,False,HOME,19.0,,,,
2015,11,REGULAR,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,83.0,,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,66.0,,False,HOME,17.0,,,,
2015,12,REGULAR,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,71.0,,11,The  Legends,"{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE}, {CB8801B1-2DC9-47DB-9752-626600865D83}","Brett, Connor",84.0,,False,AWAY,-13.0,,,,
2015,12,REGULAR,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,105.0,,3,Midget Jes̼s,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,123.0,,False,AWAY,-18.0,,,,
2015,12,REGULAR,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,76.0,,6,Dez Caught it,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,93.0,,False,AWAY,-17.0,,,,
2015,12,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,108.0,,1,Mimsy's Nut Biters,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,96.0,,False,HOME,12.0,,,,
2015,12,REGULAR,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,104.0,,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,88.0,,False,HOME,16.0,,,,
2015,12,REGULAR,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,60.0,,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,78.0,,False,AWAY,-18.0,,,,
2015,13,REGULAR,3,Midget Jes̼s,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,75.0,,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,86.0,,False,AWAY,-11.0,,,,
2015,13,REGULAR,6,Dez Caught it,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,80.0,,4,The Idks,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,87.0,,False,AWAY,-7.0,,,,
2015,13,REGULAR,1,Mimsy's Nut Biters,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,118.0,,7,Dunn's Dominators,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,85.0,,False,HOME,33.0,,,,
2015,13,REGULAR,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,129.0,,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,118.0,,False,HOME,11.0,,,,
2015,13,REGULAR,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,72.0,,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,92.0,,False,AWAY,-20.0,,,,
2015,13,REGULAR,11,The  Legends,"{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE}, {CB8801B1-2DC9-47DB-9752-626600865D83}","Brett, Connor",72.0,,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,97.0,,False,AWAY,-25.0,,,,
2015,14,PLAYOFF,8,Team Dubnation,{1328661D-EEAA-4F68-A866-1DEEAA6F68CC},Carson,41.0,,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,94.0,,False,AWAY,-53.0,,,,
2015,15,PLAYOFF,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,88.0,,5,dhong  dynasty,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,85.0,,False,HOME,3.0,,,,
2015,15,PLAYOFF,9,Team Swag monster,{ED7135CE-1C99-405A-B135-CE1C99E05A9F},Will,82.0,,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,88.0,,False,AWAY,-6.0,,,,
2015,16,PLAYOFF,2,Tune Squad,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,59.0,,10,$wag Money,{EAAD1FEA-A6D1-4BBE-A09A-EC86EF223450},Jack,87.0,,False,AWAY,-28.0,,,,
2016,1,REGULAR,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,65.0,,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,98.0,,False,AWAY,-33.0,,,,
2016,1,REGULAR,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,64.0,,2,Goat Rom Bronkowski,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,69.0,,False,AWAY,-5.0,,,,
2016,1,REGULAR,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,108.0,,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,95.0,,False,HOME,13.0,,,,
2016,1,REGULAR,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,115.0,,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,91.0,,False,HOME,24.0,,,,
2016,1,REGULAR,10,QB 1,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,121.0,,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,109.0,,False,HOME,12.0,,,,
2016,1,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,96.0,,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,74.0,,False,HOME,22.0,,,,
2016,2,REGULAR,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,114.0,,2,Goat Rom Bronkowski,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,73.0,,False,HOME,41.0,,,,
2016,2,REGULAR,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,76.0,,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,90.0,,False,AWAY,-14.0,,,,
2016,2,REGULAR,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,72.0,,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,74.0,,False,AWAY,-2.0,,,,
2016,2,REGULAR,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,99.0,,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,75.0,,False,HOME,24.0,,,,
2016,2,REGULAR,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,95.0,,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,104.0,,False,AWAY,-9.0,,,,
2016,2,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,81.0,,10,QB 1,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,78.0,,False,HOME,3.0,,,,
2016,3,REGULAR,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,150.0,,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,65.0,,False,HOME,85.0,,,,
2016,3,REGULAR,2,Goat Rom Bronkowski,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,68.0,,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,73.0,,False,AWAY,-5.0,,,,
2016,3,REGULAR,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,80.0,,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,71.0,,False,HOME,9.0,,,,
2016,3,REGULAR,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,95.0,,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,111.0,,False,AWAY,-16.0,,,,
2016,3,REGULAR,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,101.0,,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,87.0,,False,HOME,14.0,,,,
2016,3,REGULAR,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,88.0,,10,QB 1,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,69.0,,False,HOME,19.0,,,,
2016,4,REGULAR,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,108.0,,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,108.0,,False,TIE,0.0,,,,
2016,4,REGULAR,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,100.0,,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,90.0,,False,HOME,10.0,,,,
2016,4,REGULAR,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,72.0,,2,Goat Rom Bronkowski,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,49.0,,False,HOME,23.0,,,,
2016,4,REGULAR,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,94.0,,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,63.0,,False,HOME,31.0,,,,
2016,4,REGULAR,10,QB 1,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,97.0,,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,72.0,,False,HOME,25.0,,,,
2016,4,REGULAR,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,89.0,,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,61.0,,False,HOME,28.0,,,,
2016,5,REGULAR,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,92.0,,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,70.0,,False,HOME,22.0,,,,
2016,5,REGULAR,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,86.0,,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,64.0,,False,HOME,22.0,,,,
2016,5,REGULAR,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,96.0,,2,Goat Rom Bronkowski,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,67.0,,False,HOME,29.0,,,,
2016,5,REGULAR,10,QB 1,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,84.0,,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,85.0,,False,AWAY,-1.0,,,,
2016,5,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,123.0,,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,90.0,,False,HOME,33.0,,,,
2016,5,REGULAR,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,142.0,,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,78.0,,False,HOME,64.0,,,,
2016,6,REGULAR,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,94.0,,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,52.0,,False,HOME,42.0,,,,
2016,6,REGULAR,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,66.0,,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,106.0,,False,AWAY,-40.0,,,,
2016,6,REGULAR,2,Goat Rom Bronkowski,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,84.0,,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,100.0,,False,AWAY,-16.0,,,,
2016,6,REGULAR,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,125.0,,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,94.0,,False,HOME,31.0,,,,
2016,6,REGULAR,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,80.0,,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,87.0,,False,AWAY,-7.0,,,,
2016,6,REGULAR,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,78.0,,10,QB 1,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,61.0,,False,HOME,17.0,,,,
2016,7,REGULAR,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,94.0,,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,108.0,,False,AWAY,-14.0,,,,
2016,7,REGULAR,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,84.0,,2,Goat Rom Bronkowski,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,84.0,,False,TIE,0.0,,,,
2016,7,REGULAR,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,87.0,,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,112.0,,False,AWAY,-25.0,,,,
2016,7,REGULAR,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,106.0,,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,102.0,,False,HOME,4.0,,,,
2016,7,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,72.0,,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,41.0,,False,HOME,31.0,,,,
2016,7,REGULAR,10,QB 1,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,91.0,,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,85.0,,False,HOME,6.0,,,,
2016,8,REGULAR,2,Goat Rom Bronkowski,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,77.0,,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,80.0,,False,AWAY,-3.0,,,,
2016,8,REGULAR,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,92.0,,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,112.0,,False,AWAY,-20.0,,,,
2016,8,REGULAR,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,112.0,,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,75.0,,False,HOME,37.0,,,,
2016,8,REGULAR,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,100.0,,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,62.0,,False,HOME,38.0,,,,
2016,8,REGULAR,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,82.0,,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,66.0,,False,HOME,16.0,,,,
2016,8,REGULAR,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,54.0,,10,QB 1,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,79.0,,False,AWAY,-25.0,,,,
2016,9,REGULAR,9,Harambe's Still Alive,{4E3A897B-4C6E-4A17-BA89-7B4C6E1A1789},Will,94.0,,1,Easy Breesey,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,108.0,,False,AWAY,-14.0,,,,
2016,9,REGULAR,4,Green is done So is my team ,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,81.0,,3,Treeout Gold,{5B91BA7E-444A-403C-91BA-7E444AA03C4A},Cameron,92.0,,False,AWAY,-11.0,,,,
2016,9,REGULAR,7,Stafford forMVP OBJs a whore,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,85.0,,6,GRONK if  You Love Bell,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,91.0,,False,AWAY,-6.0,,,,
2016,9,REGULAR,8,Hiltonhead Sharks,{8E76C98C-033D-48E5-8735-71752E421497},Carson,102.0,,11,I LOVE  STAFFORD,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,53.0,,False,HOME,49.0,,,,
2016,9,REGULAR,12,Ruddy Ducks,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,88.0,,5,R I P,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,90.0,,False,AWAY,-2.0,,,,
